ID,YYYY,MM,DD,qobs,ckhs,qceq,qcol
678,1991,8,14,66.515,1,0,0
678,1991,8,15,59.205,1,0,0
678,1991,8,16,52.723,1,0,0
678,1991,8,17,52.777,1,0,0
678,1991,8,18,45.507,1,0,0
678,1991,8,19,41.689,1,0,0
678,1991,8,20,52.132,1,0,0
678,1991,8,21,48.47,1,0,0
678,1991,8,22,48.97,1,0,0
678,1991,8,23,47.25,1,0,0
678,1991,8,24,44.605,1,0,0
678,1991,8,25,37.406,1,0,0
678,1991,8,26,31.342,1,0,0
678,1991,8,27,34.222,1,0,0
678,1991,8,28,33.085,1,0,0
678,1991,8,29,32.937,1,0,0
678,1991,8,30,32.859,1,0,0
678,1991,8,31,32.353,1,0,0
678,1991,9,1,25.795,1,0,0
678,1991,9,2,22.944,1,0,0
678,1991,9,3,27.574,1,0,0
678,1991,9,4,32.68,1,0,0
678,1991,9,5,26.159,1,0,0
678,1991,9,6,23.054,1,0,0
678,1991,9,7,21.532,1,0,0
678,1991,9,8,21.804,1,0,0
678,1991,9,9,21.403,1,0,0
678,1991,9,10,21.647,1,0,0
678,1991,9,11,22.993,1,0,0
678,1991,9,12,23.395,1,0,0
678,1991,9,13,21.974,1,0,0
678,1991,9,14,23.421,1,0,0
678,1991,9,15,20.91,1,0,0
678,1991,9,16,20.01,1,0,0
678,1991,9,17,21.733,1,0,0
678,1991,9,18,31.757,1,0,0
678,1991,9,19,32.289,1,0,0
678,1991,9,20,30.606,1,0,0
678,1991,9,21,26.724,1,0,0
678,1991,9,22,23.883,1,0,0
678,1991,9,23,33.372,1,0,0
678,1991,9,24,31.835,1,0,0
678,1991,9,25,27.423,1,0,0
678,1991,9,26,27.195,1,0,0
678,1991,9,27,47.002,1,0,0
678,1991,9,28,49.689,1,0,0
678,1991,9,29,32.038,1,0,0
678,1991,9,30,25.138,1,0,0
678,1991,10,1,26.877,1,0,0
678,1991,10,2,28.376,1,0,0
678,1991,10,3,34.755,1,0,0
678,1991,10,4,21.403,1,0,0
678,1991,10,5,20.52,1,0,0
678,1991,10,6,19.894,1,0,0
678,1991,10,7,20.375,1,0,0
678,1991,10,8,20.276,1,0,0
678,1991,10,9,22.282,1,0,0
678,1991,10,10,22.089,1,0,0
678,1991,10,11,20.489,1,0,0
678,1991,10,12,18.652,1,0,0
678,1991,10,13,17.299,1,0,0
678,1991,10,14,17.439,1,0,0
678,1991,10,15,18.206,1,0,0
678,1991,10,16,19.605,1,0,0
678,1991,10,17,17.536,1,0,0
678,1991,10,18,17.392,1,0,0
678,1991,10,19,17.383,1,0,0
678,1991,10,20,15.366,1,0,0
678,1991,10,21,14.7,1,0,0
678,1991,10,22,14.479,1,0,0
678,1991,10,23,15.207,1,0,0
678,1991,10,24,18.502,1,0,0
678,1991,10,25,18.378,1,0,0
678,1991,10,26,18.873,1,0,0
678,1991,10,27,17.939,1,0,0
678,1991,10,28,16.891,1,0,0
678,1991,10,29,16.852,1,0,0
678,1991,10,30,17.374,1,0,0
678,1991,10,31,19.172,1,0,0
678,1991,11,1,18.476,1,0,0
678,1991,11,2,17.054,1,0,0
678,1991,11,3,16.451,1,0,0
678,1991,11,4,16.259,1,0,0
678,1991,11,5,15.634,1,0,0
678,1991,11,6,16.74,1,0,0
678,1991,11,7,17.629,1,0,0
678,1991,11,8,27.851,1,0,0
678,1991,11,9,44.791,1,0,0
678,1991,11,10,44.547,1,0,0
678,1991,11,11,40.151,1,0,0
678,1991,11,12,38.053,1,0,0
678,1991,11,13,41.539,1,0,0
678,1991,11,14,52.176,1,0,0
678,1991,11,15,55.329,1,0,0
678,1991,11,16,48.025,1,0,0
678,1991,11,17,48.668,1,0,0
678,1991,11,18,45.773,1,0,0
678,1991,11,19,45.731,1,0,0
678,1991,11,20,50.097,1,0,0
678,1991,11,21,45.456,1,0,0
678,1991,11,22,45.896,1,0,0
678,1991,11,23,47.977,1,0,0
678,1991,11,24,43.556,1,0,0
678,1991,11,25,42.131,1,0,0
678,1991,11,26,43.888,1,0,0
678,1991,11,27,49.385,1,0,0
678,1991,11,28,46.381,1,0,0
678,1991,11,29,31.82,1,0,0
678,1991,11,30,21.503,1,0,0
678,1991,12,1,20.3,1,0,0
678,1991,12,2,18.713,1,0,0
678,1991,12,3,18.311,1,0,0
678,1991,12,4,19.17,1,0,0
678,1991,12,5,19.105,1,0,0
678,1991,12,6,19.108,1,0,0
678,1991,12,7,18.849,1,0,0
678,1991,12,8,17.694,1,0,0
678,1991,12,9,16.571,1,0,0
678,1991,12,10,17.059,1,0,0
678,1991,12,11,17.943,1,0,0
678,1991,12,12,17.733,1,0,0
678,1991,12,13,17.879,1,0,0
678,1991,12,14,17.662,1,0,0
678,1991,12,15,16.847,1,0,0
678,1991,12,16,15.726,1,0,0
678,1991,12,17,16.084,1,0,0
678,1991,12,18,18.732,1,0,0
678,1991,12,19,22.156,1,0,0
678,1991,12,20,35.615,1,0,0
678,1991,12,21,28.537,1,0,0
678,1991,12,22,66.251,1,0,0
678,1991,12,23,217.604,1,0,0
678,1991,12,24,114.627,1,0,0
678,1991,12,25,66.998,1,0,0
678,1991,12,26,48.228,1,0,0
678,1991,12,27,41.902,1,0,0
678,1991,12,28,43.08,1,0,0
678,1991,12,29,39.142,1,0,0
678,1991,12,30,33.534,1,0,0
678,1991,12,31,24.402,1,0,0
678,1992,1,1,21.851,1,0,0
678,1992,1,2,20.352,1,0,0
678,1992,1,3,20.646,1,0,0
678,1992,1,4,21.635,1,0,0
678,1992,1,5,19.353,1,0,0
678,1992,1,6,19.204,1,0,0
678,1992,1,7,19.367,1,0,0
678,1992,1,8,20.022,1,0,0
678,1992,1,9,24.132,1,0,0
678,1992,1,10,21.952,1,0,0
678,1992,1,11,23.36,1,0,0
678,1992,1,12,19.531,1,0,0
678,1992,1,13,17.293,1,0,0
678,1992,1,14,19.045,1,0,0
678,1992,1,15,19.49,1,0,0
678,1992,1,16,19.777,1,0,0
678,1992,1,17,19.717,1,0,0
678,1992,1,18,18.943,1,0,0
678,1992,1,19,17.893,1,0,0
678,1992,1,20,19.589,1,0,0
678,1992,1,21,21.628,1,0,0
678,1992,1,22,19.942,1,0,0
678,1992,1,23,19.13,1,0,0
678,1992,1,24,18.317,1,0,0
678,1992,1,25,18.39,1,0,0
678,1992,1,26,17.326,1,0,0
678,1992,1,27,17.155,1,0,0
678,1992,1,28,17.678,1,0,0
678,1992,1,29,19.234,1,0,0
678,1992,1,30,21.23,1,0,0
678,1992,1,31,19.922,1,0,0
678,1992,2,1,18.797,1,0,0
678,1992,2,2,17.953,1,0,0
678,1992,2,3,17.739,1,0,0
678,1992,2,4,18.878,1,0,0
678,1992,2,5,24.795,1,0,0
678,1992,2,6,55.902,1,0,0
678,1992,2,7,44.977,1,0,0
678,1992,2,8,33.258,1,0,0
678,1992,2,9,28.518,1,0,0
678,1992,2,10,25.134,1,0,0
678,1992,2,11,30.485,1,0,0
678,1992,2,12,76.205,1,0,0
678,1992,2,13,80.214,1,0,0
678,1992,2,14,86.014,1,0,0
678,1992,2,15,64.443,1,0,0
678,1992,2,16,56.261,1,0,0
678,1992,2,17,48.391,1,0,0
678,1992,2,18,45.245,1,0,0
678,1992,2,19,45.105,1,0,0
678,1992,2,20,44.375,1,0,0
678,1992,2,21,62.867,1,0,0
678,1992,2,22,64.676,1,0,0
678,1992,2,23,54.196,1,0,0
678,1992,2,24,52.292,1,0,0
678,1992,2,25,58.049,1,0,0
678,1992,2,26,59.464,1,0,0
678,1992,2,27,64.001,1,0,0
678,1992,2,28,63.308,1,0,0
678,1992,2,29,60.572,1,0,0
678,1992,3,1,57.69,1,0,0
678,1992,3,2,56.509,1,0,0
678,1992,3,3,59.757,1,0,0
678,1992,3,4,58.852,1,0,0
678,1992,3,5,65.07,1,0,0
678,1992,3,6,70.777,1,0,0
678,1992,3,7,69.158,1,0,0
678,1992,3,8,62.267,1,0,0
678,1992,3,9,62.618,1,0,0
678,1992,3,10,63.192,1,0,0
678,1992,3,11,50.289,1,0,0
678,1992,3,12,45.924,1,0,0
678,1992,3,13,48.501,1,0,0
678,1992,3,14,56.805,1,0,0
678,1992,3,15,67.952,1,0,0
678,1992,3,16,109.686,1,0,0
678,1992,3,17,84.941,1,0,0
678,1992,3,18,76.43,1,0,0
678,1992,3,19,73.883,1,0,0
678,1992,3,20,87.427,1,0,0
678,1992,3,21,106.877,1,0,0
678,1992,3,22,107.641,1,0,0
678,1992,3,23,131.373,1,0,0
678,1992,3,24,184.292,1,0,0
678,1992,3,25,146.531,1,0,0
678,1992,3,26,119.031,1,0,0
678,1992,3,27,97.916,1,0,0
678,1992,3,28,78.079,1,0,0
678,1992,3,29,65.644,1,0,0
678,1992,3,30,55.666,1,0,0
678,1992,3,31,70.567,1,0,0
678,1992,4,1,79.159,1,0,0
678,1992,4,2,88.286,1,0,0
678,1992,4,3,88.831,1,0,0
678,1992,4,4,83.933,1,0,0
678,1992,4,5,73.961,1,0,0
678,1992,4,6,72.668,1,0,0
678,1992,4,7,85.696,1,0,0
678,1992,4,8,86.048,1,0,0
678,1992,4,9,78.187,1,0,0
678,1992,4,10,72.338,1,0,0
678,1992,4,11,65.536,1,0,0
678,1992,4,12,53.635,1,0,0
678,1992,4,13,52.88,1,0,0
678,1992,4,14,67.336,1,0,0
678,1992,4,15,69.832,1,0,0
678,1992,4,16,70.685,1,0,0
678,1992,4,17,62.365,1,0,0
678,1992,4,18,49.666,1,0,0
678,1992,4,19,56.38,1,0,0
678,1992,4,20,83.815,1,0,0
678,1992,4,21,70.081,1,0,0
678,1992,4,22,74.13,1,0,0
678,1992,4,23,92.203,1,0,0
678,1992,4,24,120.604,1,0,0
678,1992,4,25,84.487,1,0,0
678,1992,4,26,82.108,1,0,0
678,1992,4,27,101.076,1,0,0
678,1992,4,28,116.323,1,0,0
678,1992,4,29,162.958,1,0,0
678,1992,4,30,161.792,1,0,0
678,1992,5,1,101.74,1,0,0
678,1992,5,2,84.473,1,0,0
678,1992,5,3,95.148,1,0,0
678,1992,5,4,92.09,1,0,0
678,1992,5,5,91.253,1,0,0
678,1992,5,6,83.194,1,0,0
678,1992,5,7,77.005,1,0,0
678,1992,5,8,80.997,1,0,0
678,1992,5,9,82.027,1,0,0
678,1992,5,10,80.657,1,0,0
678,1992,5,11,75.443,1,0,0
678,1992,5,12,94.128,1,0,0
678,1992,5,13,95.357,1,0,0
678,1992,5,14,91.653,1,0,0
678,1992,5,15,83.421,1,0,0
678,1992,5,16,90.409,1,0,0
678,1992,5,17,84.176,1,0,0
678,1992,5,18,88.257,1,0,0
678,1992,5,19,95.156,1,0,0
678,1992,5,20,93.278,1,0,0
678,1992,5,21,80.485,1,0,0
678,1992,5,22,77.077,1,0,0
678,1992,5,23,61.798,1,0,0
678,1992,5,24,54.887,1,0,0
678,1992,5,25,55.581,1,0,0
678,1992,5,26,62.255,1,0,0
678,1992,5,27,61.391,1,0,0
678,1992,5,28,56.722,1,0,0
678,1992,5,29,46.398,1,0,0
678,1992,5,30,55.239,1,0,0
678,1992,5,31,54.139,1,0,0
678,1992,6,1,56.833,1,0,0
678,1992,6,2,59.799,1,0,0
678,1992,6,3,63.789,1,0,0
678,1992,6,4,66.891,1,0,0
678,1992,6,5,60.213,1,0,0
678,1992,6,6,55.759,1,0,0
678,1992,6,7,41.313,1,0,0
678,1992,6,8,35.424,1,0,0
678,1992,6,9,41.248,1,0,0
678,1992,6,10,53.006,1,0,0
678,1992,6,11,63.092,1,0,0
678,1992,6,12,66.023,1,0,0
678,1992,6,13,59.43,1,0,0
678,1992,6,14,59.267,1,0,0
678,1992,6,15,51.346,1,0,0
678,1992,6,16,58.902,1,0,0
678,1992,6,17,54.929,1,0,0
678,1992,6,18,56.85,1,0,0
678,1992,6,19,47.82,1,0,0
678,1992,6,20,76.12,1,0,0
678,1992,6,21,54.701,1,0,0
678,1992,6,22,51.514,1,0,0
678,1992,6,23,61.091,1,0,0
678,1992,6,24,62.894,1,0,0
678,1992,6,25,75.055,1,0,0
678,1992,6,26,79.121,1,0,0
678,1992,6,27,56.135,1,0,0
678,1992,6,28,44.273,1,0,0
678,1992,6,29,46.528,1,0,0
678,1992,6,30,53.382,1,0,0
678,1992,7,1,47.945,1,0,0
678,1992,7,2,49.436,1,0,0
678,1992,7,3,47.359,1,0,0
678,1992,7,4,43.544,1,0,0
678,1992,7,5,44.105,1,0,0
678,1992,7,6,46.56,1,0,0
678,1992,7,7,56.148,1,0,0
678,1992,7,8,69.977,1,0,0
678,1992,7,9,63.077,1,0,0
678,1992,7,10,58.674,1,0,0
678,1992,7,11,56.01,1,0,0
678,1992,7,12,77.714,1,0,0
678,1992,7,13,59.816,1,0,0
678,1992,7,14,58.632,1,0,0
678,1992,7,15,68.886,1,0,0
678,1992,7,16,68.026,1,0,0
678,1992,7,17,61.386,1,0,0
678,1992,7,18,56.452,1,0,0
678,1992,7,19,46.814,1,0,0
678,1992,7,20,40.572,1,0,0
678,1992,7,21,51.249,1,0,0
678,1992,7,22,57.737,1,0,0
678,1992,7,23,121.527,1,0,0
678,1992,7,24,80.508,1,0,0
678,1992,7,25,77.715,1,0,0
678,1992,7,26,61.249,1,0,0
678,1992,7,27,44.106,1,0,0
678,1992,7,28,43.278,1,0,0
678,1992,7,29,36.201,1,0,0
678,1992,7,30,38.875,1,0,0
678,1992,7,31,38.037,1,0,0
678,1992,8,1,38.743,1,0,0
678,1992,8,2,52.747,1,0,0
678,1992,8,3,44.442,1,0,0
678,1992,8,4,63.658,1,0,0
678,1992,8,5,82.159,1,0,0
678,1992,8,6,70.214,1,0,0
678,1992,8,7,59.387,1,0,0
678,1992,8,8,52.072,1,0,0
678,1992,8,9,46.255,1,0,0
678,1992,8,10,42.895,1,0,0
678,1992,8,11,41.543,1,0,0
678,1992,8,12,42.732,1,0,0
678,1992,8,13,42.391,1,0,0
678,1992,8,14,39.857,1,0,0
678,1992,8,15,38.524,1,0,0
678,1992,8,16,27.999,1,0,0
678,1992,8,17,25.007,1,0,0
678,1992,8,18,35.824,1,0,0
678,1992,8,19,34.208,1,0,0
678,1992,8,20,29.88,1,0,0
678,1992,8,21,28.936,1,0,0
678,1992,8,22,33.054,1,0,0
678,1992,8,23,28.01,1,0,0
678,1992,8,24,26.349,1,0,0
678,1992,8,25,27.962,1,0,0
678,1992,8,26,31.314,1,0,0
678,1992,8,27,28.226,1,0,0
678,1992,8,28,24.706,1,0,0
678,1992,8,29,26.163,1,0,0
678,1992,8,30,21.314,1,0,0
678,1992,8,31,20.928,1,0,0
678,1992,9,1,41.276,1,0,0
678,1992,9,2,46.788,1,0,0
678,1992,9,3,41.94,1,0,0
678,1992,9,4,31.99,1,0,0
678,1992,9,5,44.477,1,0,0
678,1992,9,6,30.438,1,0,0
678,1992,9,7,27.954,1,0,0
678,1992,9,8,32.971,1,0,0
678,1992,9,9,37.951,1,0,0
678,1992,9,10,38.724,1,0,0
678,1992,9,11,37.913,1,0,0
678,1992,9,12,30.75,1,0,0
678,1992,9,13,24.06,1,0,0
678,1992,9,14,23.073,1,0,0
678,1992,9,15,34.827,1,0,0
678,1992,9,16,39.659,1,0,0
678,1992,9,17,32.121,1,0,0
678,1992,9,18,31.117,1,0,0
678,1992,9,19,28.21,1,0,0
678,1992,9,20,20.798,1,0,0
678,1992,9,21,21.793,1,0,0
678,1992,9,22,27.191,1,0,0
678,1992,9,23,31.011,1,0,0
678,1992,9,24,30.704,1,0,0
678,1992,9,25,33.411,1,0,0
678,1992,9,26,29.839,1,0,0
678,1992,9,27,22.463,1,0,0
678,1992,9,28,21.021,1,0,0
678,1992,9,29,31.019,1,0,0
678,1992,9,30,37.871,1,0,0
678,1992,10,1,31.516,1,0,0
678,1992,10,2,25.95,1,0,0
678,1992,10,3,21.14,1,0,0
678,1992,10,4,18.189,1,0,0
678,1992,10,5,17.241,1,0,0
678,1992,10,6,23.184,1,0,0
678,1992,10,7,30.1,1,0,0
678,1992,10,8,28.899,1,0,0
678,1992,10,9,28.658,1,0,0
678,1992,10,10,20.715,1,0,0
678,1992,10,11,13.441,1,0,0
678,1992,10,12,9.107,1,0,0
678,1992,10,13,10.485,1,0,0
678,1992,10,14,11.766,1,0,0
678,1992,10,15,13.877,1,0,0
678,1992,10,16,11.464,1,0,0
678,1992,10,17,13.799,1,0,0
678,1992,10,18,14.328,1,0,0
678,1992,10,19,14.082,1,0,0
678,1992,10,20,13.349,1,0,0
678,1992,10,21,17.63,1,0,0
678,1992,10,22,34.171,1,0,0
678,1992,10,23,27.905,1,0,0
678,1992,10,24,45.999,1,0,0
678,1992,10,25,51.333,1,0,0
678,1992,10,26,55.677,1,0,0
678,1992,10,27,51.292,1,0,0
678,1992,10,28,48.255,1,0,0
678,1992,10,29,61.142,1,0,0
678,1992,10,30,58.447,1,0,0
678,1992,10,31,51.459,1,0,0
678,1992,11,1,44.569,1,0,0
678,1992,11,2,40.315,1,0,0
678,1992,11,3,47.857,1,0,0
678,1992,11,4,72.687,1,0,0
678,1992,11,5,76.839,1,0,0
678,1992,11,6,47.593,1,0,0
678,1992,11,7,31.722,1,0,0
678,1992,11,8,25.999,1,0,0
678,1992,11,9,19.85,1,0,0
678,1992,11,10,23.737,1,0,0
678,1992,11,11,28.396,1,0,0
678,1992,11,12,32.825,1,0,0
678,1992,11,13,36.515,1,0,0
678,1992,11,14,38.798,1,0,0
678,1992,11,15,30.726,1,0,0
678,1992,11,16,53.878,1,0,0
678,1992,11,17,77.014,1,0,0
678,1992,11,18,53.74,1,0,0
678,1992,11,19,42.086,1,0,0
678,1992,11,20,58.55,1,0,0
678,1992,11,21,45.751,1,0,0
678,1992,11,22,176.263,1,0,0
678,1992,11,23,254.75,1,0,0
678,1992,11,24,199.635,1,0,0
678,1992,11,25,117.322,1,0,0
678,1992,11,26,90.431,1,0,0
678,1992,11,27,119.833,1,0,0
678,1992,11,28,92.496,1,0,0
678,1992,11,29,160.75,1,0,0
678,1992,11,30,222.646,1,0,0
678,1992,12,1,155.208,1,0,0
678,1992,12,2,116.885,1,0,0
678,1992,12,3,97.729,1,0,0
678,1992,12,4,95.7,1,0,0
678,1992,12,5,81.638,1,0,0
678,1992,12,6,76.282,1,0,0
678,1992,12,7,72.003,1,0,0
678,1992,12,8,70.984,1,0,0
678,1992,12,9,68.126,1,0,0
678,1992,12,10,58.826,1,0,0
678,1992,12,11,59.408,1,0,0
678,1992,12,12,61.83,1,0,0
678,1992,12,13,84.826,1,0,0
678,1992,12,14,62.233,1,0,0
678,1992,12,15,63.999,1,0,0
678,1992,12,16,59.047,1,0,0
678,1992,12,17,53.885,1,0,0
678,1992,12,18,50.843,1,0,0
678,1992,12,19,45.478,1,0,0
678,1992,12,20,32.976,1,0,0
678,1992,12,21,32.046,1,0,0
678,1992,12,22,43.233,1,0,0
678,1992,12,23,53.406,1,0,0
678,1992,12,24,48.115,1,0,0
678,1992,12,25,36.293,1,0,0
678,1992,12,26,32.54,1,0,0
678,1992,12,27,29.589,1,0,0
678,1992,12,28,30.865,1,0,0
678,1992,12,29,29.866,1,0,0
678,1992,12,30,27.178,1,0,0
678,1992,12,31,27.699,1,0,0
678,1993,1,1,22.499,1,0,0
678,1993,1,2,20.159,1,0,0
678,1993,1,3,23.021,1,0,0
678,1993,1,4,20.898,1,0,0
678,1993,1,5,25.997,1,0,0
678,1993,1,6,25.485,1,0,0
678,1993,1,7,24.228,1,0,0
678,1993,1,8,67.426,1,0,0
678,1993,1,9,70.474,1,0,0
678,1993,1,10,47.386,1,0,0
678,1993,1,11,39.345,1,0,0
678,1993,1,12,54.236,1,0,0
678,1993,1,13,71.955,1,0,0
678,1993,1,14,71.009,1,0,0
678,1993,1,15,63.095,1,0,0
678,1993,1,16,47.925,1,0,0
678,1993,1,17,35.873,1,0,0
678,1993,1,18,34.347,1,0,0
678,1993,1,19,48.286,1,0,0
678,1993,1,20,54.407,1,0,0
678,1993,1,21,56.044,1,0,0
678,1993,1,22,51.252,1,0,0
678,1993,1,23,45.947,1,0,0
678,1993,1,24,37.428,1,0,0
678,1993,1,25,28.905,1,0,0
678,1993,1,26,35.136,1,0,0
678,1993,1,27,41.491,1,0,0
678,1993,1,28,42.457,1,0,0
678,1993,1,29,46.93,1,0,0
678,1993,1,30,60.643,1,0,0
678,1993,1,31,49.289,1,0,0
678,1993,2,1,41.807,1,0,0
678,1993,2,2,53.164,1,0,0
678,1993,2,3,54.281,1,0,0
678,1993,2,4,53.133,1,0,0
678,1993,2,5,48.228,1,0,0
678,1993,2,6,49.749,1,0,0
678,1993,2,7,37.747,1,0,0
678,1993,2,8,30.441,1,0,0
678,1993,2,9,44.756,1,0,0
678,1993,2,10,45.181,1,0,0
678,1993,2,11,47.402,1,0,0
678,1993,2,12,47.319,1,0,0
678,1993,2,13,41.351,1,0,0
678,1993,2,14,30.895,1,0,0
678,1993,2,15,26.926,1,0,0
678,1993,2,16,41.669,1,0,0
678,1993,2,17,48.886,1,0,0
678,1993,2,18,51.248,1,0,0
678,1993,2,19,46.635,1,0,0
678,1993,2,20,42.974,1,0,0
678,1993,2,21,29.082,1,0,0
678,1993,2,22,27.776,1,0,0
678,1993,2,23,32.732,1,0,0
678,1993,2,24,38.914,1,0,0
678,1993,2,25,47.75,1,0,0
678,1993,2,26,47.44,1,0,0
678,1993,2,27,34.064,1,0,0
678,1993,2,28,27.502,1,0,0
678,1993,3,1,30.318,1,0,0
678,1993,3,2,43.456,1,0,0
678,1993,3,3,31.04,1,0,0
678,1993,3,4,29.776,1,0,0
678,1993,3,5,27.715,1,0,0
678,1993,3,6,25.348,1,0,0
678,1993,3,7,24.17,1,0,0
678,1993,3,8,22.456,1,0,0
678,1993,3,9,22.594,1,0,0
678,1993,3,10,25.875,1,0,0
678,1993,3,11,28.206,1,0,0
678,1993,3,12,27.994,1,0,0
678,1993,3,13,27.829,1,0,0
678,1993,3,14,25.261,1,0,0
678,1993,3,15,25.94,1,0,0
678,1993,3,16,29.533,1,0,0
678,1993,3,17,60.372,1,0,0
678,1993,3,18,111.123,1,0,0
678,1993,3,19,113.167,1,0,0
678,1993,3,20,85.823,1,0,0
678,1993,3,21,69.828,1,0,0
678,1993,3,22,61.482,1,0,0
678,1993,3,23,71.532,1,0,0
678,1993,3,24,78.334,1,0,0
678,1993,3,25,81.782,1,0,0
678,1993,3,26,75.731,1,0,0
678,1993,3,27,57.78,1,0,0
678,1993,3,28,48.328,1,0,0
678,1993,3,29,49.729,1,0,0
678,1993,3,30,54.226,1,0,0
678,1993,3,31,54.736,1,0,0
678,1993,4,1,58.068,1,0,0
678,1993,4,2,66.847,1,0,0
678,1993,4,3,71.794,1,0,0
678,1993,4,4,55.981,1,0,0
678,1993,4,5,51.525,1,0,0
678,1993,4,6,65.395,1,0,0
678,1993,4,7,82.679,1,0,0
678,1993,4,8,95.533,1,0,0
678,1993,4,9,88.154,1,0,0
678,1993,4,10,69.656,1,0,0
678,1993,4,11,117.423,1,0,0
678,1993,4,12,105.458,1,0,0
678,1993,4,13,108.865,1,0,0
678,1993,4,14,100.945,1,0,0
678,1993,4,15,86.958,1,0,0
678,1993,4,16,83.329,1,0,0
678,1993,4,17,87.455,1,0,0
678,1993,4,18,87.455,1,0,0
678,1993,4,19,92.685,1,0,0
678,1993,4,20,90.578,1,0,0
678,1993,4,21,96.052,1,0,0
678,1993,4,22,103.341,1,0,0
678,1993,4,23,98.59,1,0,0
678,1993,4,24,87.196,1,0,0
678,1993,4,25,79.947,1,0,0
678,1993,4,26,82.236,1,0,0
678,1993,4,27,83.111,1,0,0
678,1993,4,28,83.984,1,0,0
678,1993,4,29,82.88,1,0,0
678,1993,4,30,78.592,1,0,0
678,1993,5,1,65.239,1,0,0
678,1993,5,2,62.257,1,0,0
678,1993,5,3,66.739,1,0,0
678,1993,5,4,66.553,1,0,0
678,1993,5,5,59.968,1,0,0
678,1993,5,6,57.19,1,0,0
678,1993,5,7,58.218,1,0,0
678,1993,5,8,54.033,1,0,0
678,1993,5,9,54.284,1,0,0
678,1993,5,10,49.736,1,0,0
678,1993,5,11,54.042,1,0,0
678,1993,5,12,52.838,1,0,0
678,1993,5,13,58.215,1,0,0
678,1993,5,14,57.385,1,0,0
678,1993,5,15,57.966,1,0,0
678,1993,5,16,66.423,1,0,0
678,1993,5,17,56.58,1,0,0
678,1993,5,18,56.199,1,0,0
678,1993,5,19,55.886,1,0,0
678,1993,5,20,50.341,1,0,0
678,1993,5,21,46.889,1,0,0
678,1993,5,22,54.149,1,0,0
678,1993,5,23,46.071,1,0,0
678,1993,5,24,39.751,1,0,0
678,1993,5,25,50.666,1,0,0
678,1993,5,26,49.449,1,0,0
678,1993,5,27,45.824,1,0,0
678,1993,5,28,48.93,1,0,0
678,1993,5,29,47.018,1,0,0
678,1993,5,30,41.79,1,0,0
678,1993,5,31,51.534,1,0,0
678,1993,6,1,45.009,1,0,0
678,1993,6,2,47.275,1,0,0
678,1993,6,3,55.349,1,0,0
678,1993,6,4,74.837,1,0,0
678,1993,6,5,64.418,1,0,0
678,1993,6,6,52.473,1,0,0
678,1993,6,7,51.525,1,0,0
678,1993,6,8,59.932,1,0,0
678,1993,6,9,48.147,1,0,0
678,1993,6,10,52.1,1,0,0
678,1993,6,11,40.664,1,0,0
678,1993,6,12,48.992,1,0,0
678,1993,6,13,41.176,1,0,0
678,1993,6,14,40.097,1,0,0
678,1993,6,15,45.52,1,0,0
678,1993,6,16,57.659,1,0,0
678,1993,6,17,64.773,1,0,0
678,1993,6,18,113.999,1,0,0
678,1993,6,19,71.907,1,0,0
678,1993,6,20,59.629,1,0,0
678,1993,6,21,52.35,1,0,0
678,1993,6,22,62.292,1,0,0
678,1993,6,23,79.427,1,0,0
678,1993,6,24,131.31,1,0,0
678,1993,6,25,124.933,1,0,0
678,1993,6,26,80.11,1,0,0
678,1993,6,27,85.806,1,0,0
678,1993,6,28,98.998,1,0,0
678,1993,6,29,90.694,1,0,0
678,1993,6,30,72.159,1,0,0
678,1993,7,1,64.027,1,0,0
678,1993,7,2,63.108,1,0,0
678,1993,7,3,57.941,1,0,0
678,1993,7,4,53.117,1,0,0
678,1993,7,5,42.891,1,0,0
678,1993,7,6,111.279,1,0,0
678,1993,7,7,140.917,1,0,0
678,1993,7,8,80.313,1,0,0
678,1993,7,9,78.145,1,0,0
678,1993,7,10,67.498,1,0,0
678,1993,7,11,168.906,1,0,0
678,1993,7,12,256.365,1,0,0
678,1993,7,13,137.521,1,0,0
678,1993,7,14,118.969,1,0,0
678,1993,7,15,183.094,1,0,0
678,1993,7,16,304.26,1,0,0
678,1993,7,17,238.552,1,0,0
678,1993,7,18,250.938,1,0,0
678,1993,7,19,240.573,1,0,0
678,1993,7,20,298.656,1,0,0
678,1993,7,21,272.083,1,0,0
678,1993,7,22,225.615,1,0,0
678,1993,7,23,206.958,1,0,0
678,1993,7,24,158.677,1,0,0
678,1993,7,25,135.594,1,0,0
678,1993,7,26,130.531,1,0,0
678,1993,7,27,110.927,1,0,0
678,1993,7,28,186.917,1,0,0
678,1993,7,29,244.094,1,0,0
678,1993,7,30,212.01,1,0,0
678,1993,7,31,180.188,1,0,0
678,1993,8,1,152.146,1,0,0
678,1993,8,2,103.422,1,0,0
678,1993,8,3,97.115,1,0,0
678,1993,8,4,91.468,1,0,0
678,1993,8,5,99.141,1,0,0
678,1993,8,6,100.861,1,0,0
678,1993,8,7,98.851,1,0,0
678,1993,8,8,77.767,1,0,0
678,1993,8,9,75.739,1,0,0
678,1993,8,10,89.43,1,0,0
678,1993,8,11,124.167,1,0,0
678,1993,8,12,99.53,1,0,0
678,1993,8,13,85.013,1,0,0
678,1993,8,14,72.408,1,0,0
678,1993,8,15,63.941,1,0,0
678,1993,8,16,76.49,1,0,0
678,1993,8,17,75.945,1,0,0
